book,chapter,verse_number,verse_text
Proverbs,26,52,for there are seven abominations in his heart.
Proverbs,26,53,"His malice may be concealed by deception,"
Proverbs,26,54,but his wickedness will be exposed in the assembly.
Proverbs,26,55,Whoever digs a pit shall fall into it.
Proverbs,26,56,"Whoever rolls a stone, it will come back on him."
Proverbs,26,57,A lying tongue hates those it hurts;
Proverbs,26,58,and a flattering mouth works ruin.
Proverbs,26,59,
Proverbs,27,1,Don’t boast about tomorrow;
Proverbs,27,2,for you don’t know what a day may bring.
Proverbs,27,3,"Let another man praise you,"
Proverbs,27,4,and not your own mouth;
Proverbs,27,5,"a stranger, and not your own lips."
Proverbs,27,6,"A stone is heavy,"
Proverbs,27,7,and sand is a burden;
Proverbs,27,8,but a fool’s provocation is heavier than both.
Proverbs,27,9,"Wrath is cruel,"
Proverbs,27,10,and anger is overwhelming;
Proverbs,27,11,but who is able to stand before jealousy?
Proverbs,27,12,Better is open rebuke
Proverbs,27,13,than hidden love.
Proverbs,27,14,Faithful are the wounds of a friend;
Proverbs,27,15,although the kisses of an enemy are profuse.
Proverbs,27,16,A full soul loathes a honeycomb;
Proverbs,27,17,"but to a hungry soul, every bitter thing is sweet."
Proverbs,27,18,"As a bird that wanders from her nest,"
Proverbs,27,19,so is a man who wanders from his home.
Proverbs,27,20,Perfume and incense bring joy to the heart;
Proverbs,27,21,so does earnest counsel from a man’s friend.
Proverbs,27,22,Don’t forsake your friend and your father’s friend.
Proverbs,27,23,Don’t go to your brother’s house in the day of your disaster:
Proverbs,27,24,better is a neighbor who is near than a distant brother.
Proverbs,27,25,"Be wise, my son,"
Proverbs,27,26,"and bring joy to my heart,"
Proverbs,27,27,then I can answer my tormentor.
Proverbs,27,28,A prudent man sees danger and takes refuge;
Proverbs,27,29,"but the simple pass on, and suffer for it."
Proverbs,27,30,Take his garment when he puts up collateral for a stranger.
Proverbs,27,31,Hold it for a wayward woman!
Proverbs,27,32,"He who blesses his neighbor with a loud voice early in the morning,"
Proverbs,27,33,it will be taken as a curse by him.
Proverbs,27,34,A continual dropping on a rainy day
Proverbs,27,35,and a contentious wife are alike:
Proverbs,27,36,"restraining her is like restraining the wind,"
Proverbs,27,37,or like grasping oil in his right hand.
Proverbs,27,38,Iron sharpens iron;
Proverbs,27,39,so a man sharpens his friend’s countenance.
Proverbs,27,40,Whoever tends the fig tree shall eat its fruit.
Proverbs,27,41,He who looks after his master shall be honored.
Proverbs,27,42,"Like water reflects a face,"
Proverbs,27,43,so a man’s heart reflects the man.
Proverbs,27,44,Sheol and Abaddon are never satisfied;
Proverbs,27,45,and a man’s eyes are never satisfied.
Proverbs,27,46,"The crucible is for silver,"
Proverbs,27,47,and the furnace for gold;
Proverbs,27,48,but man is refined by his praise.
Proverbs,27,49,"Though you grind a fool in a mortar with a pestle along with grain,"
Proverbs,27,50,yet his foolishness will not be removed from him.
Proverbs,27,51,"Know well the state of your flocks,"
Proverbs,27,52,and pay attention to your herds:
Proverbs,27,53,"for riches are not forever,"
Proverbs,27,54,nor does the crown endure to all generations.
Proverbs,27,55,"The hay is removed, and the new growth appears,"
Proverbs,27,56,the grasses of the hills are gathered in.
Proverbs,27,57,"The lambs are for your clothing,"
Proverbs,27,58,and the goats are the price of a field.
Proverbs,27,59,"There will be plenty of goats’ milk for your food,"
Proverbs,27,60,"for your family’s food,"
Proverbs,27,61,and for the nourishment of your servant girls.
Proverbs,27,62,
Proverbs,28,1,The wicked flee when no one pursues;
Proverbs,28,2,but the righteous are as bold as a lion.
Proverbs,28,3,"In rebellion, a land has many rulers,"
Proverbs,28,4,but order is maintained by a man of understanding and knowledge.
Proverbs,28,5,A needy man who oppresses the poor
Proverbs,28,6,is like a driving rain which leaves no crops.
Proverbs,28,7,Those who forsake the law praise the wicked;
Proverbs,28,8,but those who keep the law contend with them.
Proverbs,28,9,Evil men don’t understand justice;
Proverbs,28,10,but those who seek Yahweh understand it fully.
Proverbs,28,11,"Better is the poor who walks in his integrity,"
Proverbs,28,12,"than he who is perverse in his ways, and he is rich."
Proverbs,28,13,Whoever keeps the law is a wise son;
Proverbs,28,14,but he who is a companion of gluttons shames his father.
Proverbs,28,15,He who increases his wealth by excessive interest
Proverbs,28,16,gathers it for one who has pity on the poor.
Proverbs,28,17,"He who turns away his ear from hearing the law,"
Proverbs,28,18,even his prayer is an abomination.
Proverbs,28,19,"Whoever causes the upright to go astray in an evil way,"
Proverbs,28,20,he will fall into his own trap;
Proverbs,28,21,but the blameless will inherit good.
Proverbs,28,22,The rich man is wise in his own eyes;
Proverbs,28,23,but the poor who has understanding sees through him.
Proverbs,28,24,"When the righteous triumph, there is great glory;"
Proverbs,28,25,"but when the wicked rise, men hide themselves."
Proverbs,28,26,"He who conceals his sins doesn’t prosper,"
Proverbs,28,27,but whoever confesses and renounces them finds mercy.
Proverbs,28,28,Blessed is the man who always fears;
Proverbs,28,29,but one who hardens his heart falls into trouble.
Proverbs,28,30,"As a roaring lion or a charging bear,"
Proverbs,28,31,so is a wicked ruler over helpless people.
Proverbs,28,32,A tyrannical ruler lacks judgment.
Proverbs,28,33,One who hates ill-gotten gain will have long days.
Proverbs,28,34,A man who is tormented by life blood will be a fugitive until death;
Proverbs,28,35,no one will support him.
Proverbs,28,36,Whoever walks blamelessly is kept safe;
Proverbs,28,37,but one with perverse ways will fall suddenly.
Proverbs,28,38,One who works his land will have an abundance of food;
Proverbs,28,39,but one who chases fantasies will have his fill of poverty.
Proverbs,28,40,A faithful man is rich with blessings;
Proverbs,28,41,but one who is eager to be rich will not go unpunished.
Proverbs,28,42,To show partiality is not good;
Proverbs,28,43,yet a man will do wrong for a piece of bread.
Proverbs,28,44,"A stingy man hurries after riches,"
Proverbs,28,45,and doesn’t know that poverty waits for him.
Proverbs,28,46,One who rebukes a man will afterward find more favor
Proverbs,28,47,than one who flatters with the tongue.
Proverbs,28,48,"Whoever robs his father or his mother, and says, “It’s not wrong.”"
Proverbs,28,49,He is a partner with a destroyer.
Proverbs,28,50,One who is greedy stirs up strife;
Proverbs,28,51,but one who trusts in Yahweh will prosper.
Proverbs,28,52,One who trusts in himself is a fool;
Proverbs,28,53,but one who walks in wisdom is kept safe.
Proverbs,28,54,One who gives to the poor has no lack;
Proverbs,28,55,but one who closes his eyes will have many curses.
Proverbs,28,56,"When the wicked rise, men hide themselves;"
Proverbs,28,57,"but when they perish, the righteous thrive."
Proverbs,28,58,
Proverbs,29,1,He who is often rebuked and stiffens his neck
Proverbs,29,2,"will be destroyed suddenly, with no remedy."
Proverbs,29,3,"When the righteous thrive, the people rejoice;"
Proverbs,29,4,"but when the wicked rule, the people groan."
Proverbs,29,5,Whoever loves wisdom brings joy to his father;
Proverbs,29,6,but a companion of prostitutes squanders his wealth.
Proverbs,29,7,"The king by justice makes the land stable,"
Proverbs,29,8,but he who takes bribes tears it down.
Proverbs,29,9,A man who flatters his neighbor
Proverbs,29,10,spreads a net for his feet.
Proverbs,29,11,"An evil man is snared by his sin,"
Proverbs,29,12,but the righteous can sing and be glad.
Proverbs,29,13,The righteous care about justice for the poor.
Proverbs,29,14,The wicked aren’t concerned about knowledge.
Proverbs,29,15,"Mockers stir up a city,"
Proverbs,29,16,but wise men turn away anger.
Proverbs,29,17,"If a wise man goes to court with a foolish man,"
Proverbs,29,18,"the fool rages or scoffs, and there is no peace."
Proverbs,29,19,The bloodthirsty hate a man of integrity;
Proverbs,29,20,and they seek the life of the upright.
Proverbs,29,21,"A fool vents all of his anger,"
Proverbs,29,22,but a wise man brings himself under control.
Proverbs,29,23,"If a ruler listens to lies,"
Proverbs,29,24,all of his officials are wicked.
Proverbs,29,25,The poor man and the oppressor have this in common:
Proverbs,29,26,Yahweh gives sight to the eyes of both.
Proverbs,29,27,"The king who fairly judges the poor,"
Proverbs,29,28,his throne shall be established forever.
Proverbs,29,29,"The rod of correction gives wisdom,"
Proverbs,29,30,but a child left to himself causes shame to his mother.
Proverbs,29,31,"When the wicked increase, sin increases;"
Proverbs,29,32,but the righteous will see their downfall.
Proverbs,29,33,"Correct your son, and he will give you peace;"
Proverbs,29,34,"yes, he will bring delight to your soul."
Proverbs,29,35,"Where there is no revelation, the people cast off restraint;"
Proverbs,29,36,but one who keeps the law is blessed.
Proverbs,29,37,A servant can’t be corrected by words.
Proverbs,29,38,"Though he understands, yet he will not respond."
Proverbs,29,39,Do you see a man who is hasty in his words?
Proverbs,29,40,There is more hope for a fool than for him.
Proverbs,29,41,He who pampers his servant from youth
Proverbs,29,42,will have him become a son in the end.
Proverbs,29,43,"An angry man stirs up strife,"
Proverbs,29,44,and a wrathful man abounds in sin.
Proverbs,29,45,"A man’s pride brings him low,"
Proverbs,29,46,but one of lowly spirit gains honor.
Proverbs,29,47,Whoever is an accomplice of a thief is an enemy of his own soul.
Proverbs,29,48,"He takes an oath, but dares not testify."
Proverbs,29,49,"The fear of man proves to be a snare,"
Proverbs,29,50,but whoever puts his trust in Yahweh is kept safe.
Proverbs,29,51,"Many seek the ruler’s favor,"
Proverbs,29,52,but a man’s justice comes from Yahweh.
Proverbs,29,53,"A dishonest man detests the righteous,"
Proverbs,29,54,and the upright in their ways detest the wicked.
Proverbs,29,55,
Proverbs,30,1,The words of Agur the son of Jakeh; the revelation:
Proverbs,30,2,"the man says to Ithiel,"
Proverbs,30,3,to Ithiel and Ucal:
Proverbs,30,4,"“Surely I am the most ignorant man,"
Proverbs,30,5,and don’t have a man’s understanding.
Proverbs,30,6,"I have not learned wisdom,"
Proverbs,30,7,neither do I have the knowledge of the Holy One.
Proverbs,30,8,"Who has ascended up into heaven, and descended?"
Proverbs,30,9,Who has gathered the wind in his fists?
Proverbs,30,10,Who has bound the waters in his garment?
Proverbs,30,11,Who has established all the ends of the earth?
Proverbs,30,12,"What is his name, and what is his son’s name, if you know?"
Proverbs,30,13,“Every word of God is flawless.
Proverbs,30,14,He is a shield to those who take refuge in him.
Proverbs,30,15,"Don’t you add to his words,"
Proverbs,30,16,"lest he reprove you, and you be found a liar."
Proverbs,30,17,“Two things I have asked of you;
Proverbs,30,18,don’t deny me before I die:
Proverbs,30,19,Remove far from me falsehood and lies.
Proverbs,30,20,Give me neither poverty nor riches.
Proverbs,30,21,Feed me with the food that is needful for me;
Proverbs,30,22,"lest I be full, deny you, and say, ‘Who is Yahweh?’"
Proverbs,30,23,"or lest I be poor, and steal,"
Proverbs,30,24,and so dishonor the name of my God.
Proverbs,30,25,"“Don’t slander a servant to his master,"
Proverbs,30,26,"lest he curse you, and you be held guilty."
Proverbs,30,27,"There is a generation that curses their father,"
Proverbs,30,28,and doesn’t bless their mother.
Proverbs,30,29,"There is a generation that is pure in their own eyes,"
Proverbs,30,30,yet are not washed from their filthiness.
Proverbs,30,31,"There is a generation, oh how lofty are their eyes!"
Proverbs,30,32,Their eyelids are lifted up.
Proverbs,30,33,"There is a generation whose teeth are like swords,"
Proverbs,30,34,"and their jaws like knives,"
Proverbs,30,35,"to devour the poor from the earth, and the needy from among men."
Proverbs,30,36,“The leach has two daughters:
Proverbs,30,37,"‘Give, give.’"
Proverbs,30,38,“There are three things that are never satisfied;
Proverbs,30,39,"four that don’t say, ‘Enough:’"
Proverbs,30,40,"Sheol,"
Proverbs,30,41,the barren womb;
Proverbs,30,42,the earth that is not satisfied with water;
Proverbs,30,43,"and the fire that doesn’t say, ‘Enough.’"
Proverbs,30,44,"“The eye that mocks at his father,"
Proverbs,30,45,and scorns obedience to his mother:
Proverbs,30,46,"the ravens of the valley shall pick it out,"
Proverbs,30,47,the young eagles shall eat it.
Proverbs,30,48,"“There are three things which are too amazing for me,"
Proverbs,30,49,four which I don’t understand:
Proverbs,30,50,The way of an eagle in the air;
Proverbs,30,51,the way of a serpent on a rock;
Proverbs,30,52,the way of a ship in the middle of the sea;
Proverbs,30,53,and the way of a man with a maiden.
Proverbs,30,54,“So is the way of an adulterous woman:
Proverbs,30,55,"she eats and wipes her mouth,"
Proverbs,30,56,"and says, ‘I have done nothing wrong.’"
Proverbs,30,57,"“For three things the earth trembles,"
Proverbs,30,58,"and under four, it can’t bear up:"
Proverbs,30,59,For a servant when he is king;
Proverbs,30,60,a fool when he is filled with food;
Proverbs,30,61,for an unloved woman when she is married;
Proverbs,30,62,and a servant who is heir to her mistress.
Proverbs,30,63,"“There are four things which are little on the earth,"
Proverbs,30,64,but they are exceedingly wise:
Proverbs,30,65,"the ants are not a strong people,"
Proverbs,30,66,yet they provide their food in the summer.
Proverbs,30,67,"The conies are but a feeble folk,"
Proverbs,30,68,yet make they their houses in the rocks.
Proverbs,30,69,"The locusts have no king,"
Proverbs,30,70,yet they advance in ranks.
