book,chapter,verse_number,verse_text
Psalms,73,45,"Nevertheless, I am continually with you."
Psalms,73,46,You have held my right hand.
Psalms,73,47,"You will guide me with your counsel,"
Psalms,73,48,and afterward receive me to glory.
Psalms,73,49,Whom do I have in heaven?
Psalms,73,50,There is no one on earth whom I desire besides you.
Psalms,73,51,"My flesh and my heart fails,"
Psalms,73,52,but God is the strength of my heart and my portion forever.
Psalms,73,53,"For, behold, those who are far from you shall perish."
Psalms,73,54,You have destroyed all those who are unfaithful to you.
Psalms,73,55,But it is good for me to come close to God.
Psalms,73,56,"I have made the Lord Yahweh my refuge,"
Psalms,73,57,that I may tell of all your works.
Psalms,73,58,
Psalms,74,1,"God, why have you rejected us forever?"
Psalms,74,2,Why does your anger smolder against the sheep of your pasture?
Psalms,74,3,"Remember your congregation, which you purchased of old,"
Psalms,74,4,which you have redeemed to be the tribe of your inheritance;
Psalms,74,5,"Mount Zion, in which you have lived."
Psalms,74,6,"Lift up your feet to the perpetual ruins,"
Psalms,74,7,all the evil that the enemy has done in the sanctuary.
Psalms,74,8,Your adversaries have roared in the middle of your assembly.
Psalms,74,9,They have set up their standards as signs.
Psalms,74,10,"They behaved like men wielding axes,"
Psalms,74,11,cutting through a thicket of trees.
Psalms,74,12,Now they break all its carved work down with hatchet and hammers.
Psalms,74,13,They have burned your sanctuary to the ground.
Psalms,74,14,They have profaned the dwelling place of your Name.
Psalms,74,15,"They said in their heart, “We will crush them completely.”"
Psalms,74,16,They have burned up all the places in the land where God was worshiped.
Psalms,74,17,We see no miraculous signs.
Psalms,74,18,"There is no longer any prophet,"
Psalms,74,19,neither is there among us anyone who knows how long.
Psalms,74,20,"How long, God, shall the adversary reproach?"
Psalms,74,21,Shall the enemy blaspheme your name forever?
Psalms,74,22,"Why do you draw back your hand, even your right hand?"
Psalms,74,23,Take it from your chest and consume them!
Psalms,74,24,"Yet God is my King of old,"
Psalms,74,25,working salvation throughout the earth.
Psalms,74,26,You divided the sea by your strength.
Psalms,74,27,You broke the heads of the sea monsters in the waters.
Psalms,74,28,You broke the heads of Leviathan in pieces.
Psalms,74,29,You gave him as food to people and desert creatures.
Psalms,74,30,You opened up spring and stream.
Psalms,74,31,You dried up mighty rivers.
Psalms,74,32,"The day is yours, the night is also yours."
Psalms,74,33,You have prepared the light and the sun.
Psalms,74,34,You have set all the boundaries of the earth.
Psalms,74,35,You have made summer and winter.
Psalms,74,36,"Remember this, that the enemy has mocked you, Yahweh."
Psalms,74,37,Foolish people have blasphemed your name.
Psalms,74,38,Don’t deliver the soul of your dove to wild beasts.
Psalms,74,39,Don’t forget the life of your poor forever.
Psalms,74,40,"Honor your covenant,"
Psalms,74,41,for haunts of violence fill the dark places of the earth.
Psalms,74,42,Don’t let the oppressed return ashamed.
Psalms,74,43,Let the poor and needy praise your name.
Psalms,74,44,"Arise, God! Plead your own cause."
Psalms,74,45,Remember how the foolish man mocks you all day.
Psalms,74,46,Don’t forget the voice of your adversaries.
Psalms,74,47,The tumult of those who rise up against you ascends continually.
Psalms,74,48,
Psalms,75,1,"We give thanks to you, God."
Psalms,75,2,"We give thanks, for your Name is near."
Psalms,75,3,Men tell about your wondrous works.
Psalms,75,4,"When I choose the appointed time,"
Psalms,75,5,I will judge blamelessly.
Psalms,75,6,The earth and all its inhabitants quake.
Psalms,75,7,I firmly hold its pillars.
Psalms,75,8,Selah.
Psalms,75,9,"I said to the arrogant, “Don’t boast!”"
Psalms,75,10,"I said to the wicked, “Don’t lift up the horn."
Psalms,75,11,Don’t lift up your horn on high.
Psalms,75,12,Don’t speak with a stiff neck.”
Psalms,75,13,"For neither from the east, nor from the west,"
Psalms,75,14,"nor yet from the south, comes exaltation."
Psalms,75,15,But God is the judge.
Psalms,75,16,"He puts down one, and lifts up another."
Psalms,75,17,"For in Yahweh’s hand there is a cup,"
Psalms,75,18,full of foaming wine mixed with spices.
Psalms,75,19,He pours it out.
Psalms,75,20,Indeed the wicked of the earth drink and drink it to its very dregs.
Psalms,75,21,But I will declare this forever:
Psalms,75,22,I will sing praises to the God of Jacob.
Psalms,75,23,"I will cut off all the horns of the wicked,"
Psalms,75,24,but the horns of the righteous shall be lifted up.
Psalms,75,25,
Psalms,76,1,"In Judah, God is known."
Psalms,76,2,His name is great in Israel.
Psalms,76,3,His tabernacle is also in Salem;
Psalms,76,4,His dwelling place in Zion.
Psalms,76,5,"There he broke the flaming arrows of the bow,"
Psalms,76,6,"the shield, and the sword, and the weapons of war."
Psalms,76,7,Selah.
Psalms,76,8,"Glorious are you, and excellent,"
Psalms,76,9,more than mountains of game.
Psalms,76,10,"Valiant men lie plundered,"
Psalms,76,11,they have slept their last sleep.
Psalms,76,12,None of the men of war can lift their hands.
Psalms,76,13,"At your rebuke, God of Jacob,"
Psalms,76,14,both chariot and horse are cast into a dead sleep.
Psalms,76,15,"You, even you, are to be feared."
Psalms,76,16,Who can stand in your sight when you are angry?
Psalms,76,17,You pronounced judgment from heaven.
Psalms,76,18,"The earth feared, and was silent,"
Psalms,76,19,"when God arose to judgment,"
Psalms,76,20,to save all the afflicted ones of the earth.
Psalms,76,21,Selah.
Psalms,76,22,Surely the wrath of man praises you.
Psalms,76,23,The survivors of your wrath are restrained.
Psalms,76,24,"Make vows to Yahweh your God, and fulfill them!"
Psalms,76,25,Let all of his neighbors bring presents to him who is to be feared.
Psalms,76,26,He will cut off the spirit of princes.
Psalms,76,27,He is feared by the kings of the earth.
Psalms,76,28,
Psalms,77,1,My cry goes to God!
Psalms,77,2,"Indeed, I cry to God for help,"
Psalms,77,3,and for him to listen to me.
Psalms,77,4,In the day of my trouble I sought the Lord.
Psalms,77,5,"My hand was stretched out in the night, and didn’t get tired."
Psalms,77,6,My soul refused to be comforted.
Psalms,77,7,"I remember God, and I groan."
Psalms,77,8,"I complain, and my spirit is overwhelmed."
Psalms,77,9,Selah.
Psalms,77,10,You hold my eyelids open.
Psalms,77,11,I am so troubled that I can’t speak.
Psalms,77,12,"I have considered the days of old,"
Psalms,77,13,the years of ancient times.
Psalms,77,14,I remember my song in the night.
Psalms,77,15,I consider in my own heart;
Psalms,77,16,my spirit diligently inquires:
Psalms,77,17,“Will the Lord reject us forever?
Psalms,77,18,Will he be favorable no more?
Psalms,77,19,Has his loving kindness vanished forever?
Psalms,77,20,Does his promise fail for generations?
Psalms,77,21,Has God forgotten to be gracious?
Psalms,77,22,"Has he, in anger, withheld his compassion?”"
Psalms,77,23,Selah.
Psalms,77,24,"Then I thought, “I will appeal to this:"
Psalms,77,25,the years of the right hand of the Most High.”
Psalms,77,26,I will remember Yah’s deeds;
Psalms,77,27,for I will remember your wonders of old.
Psalms,77,28,"I will also meditate on all your work,"
Psalms,77,29,and consider your doings.
Psalms,77,30,"Your way, God, is in the sanctuary."
Psalms,77,31,What god is great like God?
Psalms,77,32,You are the God who does wonders.
Psalms,77,33,You have made your strength known among the peoples.
Psalms,77,34,"You have redeemed your people with your arm,"
Psalms,77,35,the sons of Jacob and Joseph.
Psalms,77,36,Selah.
Psalms,77,37,"The waters saw you, God."
Psalms,77,38,"The waters saw you, and they writhed."
Psalms,77,39,The depths also convulsed.
Psalms,77,40,The clouds poured out water.
Psalms,77,41,The skies resounded with thunder.
Psalms,77,42,Your arrows also flashed around.
Psalms,77,43,The voice of your thunder was in the whirlwind.
Psalms,77,44,The lightnings lit up the world.
Psalms,77,45,The earth trembled and shook.
Psalms,77,46,Your way was through the sea;
Psalms,77,47,your paths through the great waters.
Psalms,77,48,Your footsteps were not known.
Psalms,77,49,"You led your people like a flock,"
Psalms,77,50,by the hand of Moses and Aaron.
Psalms,77,51,
Psalms,78,1,"Hear my teaching, my people."
Psalms,78,2,Turn your ears to the words of my mouth.
Psalms,78,3,I will open my mouth in a parable.
Psalms,78,4,"I will utter dark sayings of old,"
Psalms,78,5,"Which we have heard and known,"
Psalms,78,6,and our fathers have told us.
Psalms,78,7,"We will not hide them from their children,"
Psalms,78,8,"telling to the generation to come the praises of Yahweh,"
Psalms,78,9,"his strength, and his wondrous deeds that he has done."
Psalms,78,10,"For he established a testimony in Jacob,"
Psalms,78,11,"and appointed a teaching in Israel,"
Psalms,78,12,"which he commanded our fathers,"
Psalms,78,13,that they should make them known to their children;
Psalms,78,14,"that the generation to come might know, even the children who should be born;"
Psalms,78,15,"who should arise and tell their children,"
Psalms,78,16,"that they might set their hope in God,"
Psalms,78,17,"and not forget God’s deeds,"
Psalms,78,18,"but keep his commandments,"
Psalms,78,19,"and might not be as their fathers,"
Psalms,78,20,"a stubborn and rebellious generation,"
Psalms,78,21,"a generation that didn’t make their hearts loyal,"
Psalms,78,22,whose spirit was not steadfast with God.
Psalms,78,23,"The children of Ephraim, being armed and carrying bows,"
Psalms,78,24,turned back in the day of battle.
Psalms,78,25,"They didn’t keep God’s covenant,"
Psalms,78,26,and refused to walk in his law.
Psalms,78,27,"They forgot his doings,"
Psalms,78,28,his wondrous deeds that he had shown them.
Psalms,78,29,"He did marvelous things in the sight of their fathers,"
Psalms,78,30,"in the land of Egypt, in the field of Zoan."
Psalms,78,31,"He split the sea, and caused them to pass through."
Psalms,78,32,He made the waters stand as a heap.
Psalms,78,33,"In the daytime he also led them with a cloud,"
Psalms,78,34,and all night with a light of fire.
Psalms,78,35,"He split rocks in the wilderness,"
Psalms,78,36,and gave them drink abundantly as out of the depths.
Psalms,78,37,"He brought streams also out of the rock,"
Psalms,78,38,and caused waters to run down like rivers.
Psalms,78,39,"Yet they still went on to sin against him,"
Psalms,78,40,to rebel against the Most High in the desert.
Psalms,78,41,They tempted God in their heart
Psalms,78,42,by asking food according to their desire.
Psalms,78,43,"Yes, they spoke against God."
Psalms,78,44,"They said, “Can God prepare a table in the wilderness?"
Psalms,78,45,"Behold, he struck the rock, so that waters gushed out,"
Psalms,78,46,and streams overflowed.
Psalms,78,47,Can he give bread also?
Psalms,78,48,Will he provide meat for his people?”
Psalms,78,49,"Therefore Yahweh heard, and was angry."
Psalms,78,50,"A fire was kindled against Jacob,"
Psalms,78,51,"anger also went up against Israel,"
Psalms,78,52,"because they didn’t believe in God,"
Psalms,78,53,and didn’t trust in his salvation.
Psalms,78,54,"Yet he commanded the skies above,"
Psalms,78,55,and opened the doors of heaven.
Psalms,78,56,"He rained down manna on them to eat,"
Psalms,78,57,and gave them food from the sky.
Psalms,78,58,Man ate the bread of angels.
Psalms,78,59,He sent them food to the full.
Psalms,78,60,He caused the east wind to blow in the sky.
Psalms,78,61,By his power he guided the south wind.
Psalms,78,62,He rained also meat on them as the dust;
Psalms,78,63,winged birds as the sand of the seas.
Psalms,78,64,"He let them fall in the middle of their camp,"
Psalms,78,65,around their habitations.
Psalms,78,66,"So they ate, and were well filled."
Psalms,78,67,He gave them their own desire.
Psalms,78,68,They didn’t turn from their cravings.
Psalms,78,69,"Their food was yet in their mouths,"
Psalms,78,70,"when the anger of God went up against them,"
Psalms,78,71,"killed some of their fattest,"
Psalms,78,72,and struck down the young men of Israel.
Psalms,78,73,"For all this they still sinned,"
Psalms,78,74,and didn’t believe in his wondrous works.
Psalms,78,75,"Therefore he consumed their days in vanity,"
Psalms,78,76,and their years in terror.
Psalms,78,77,"When he killed them, then they inquired after him."
Psalms,78,78,They returned and sought God earnestly.
Psalms,78,79,"They remembered that God was their rock,"
Psalms,78,80,"the Most High God, their redeemer."
Psalms,78,81,"But they flattered him with their mouth,"
Psalms,78,82,and lied to him with their tongue.
Psalms,78,83,"For their heart was not right with him,"
Psalms,78,84,neither were they faithful in his covenant.
Psalms,78,85,"But he, being merciful, forgave iniquity, and didn’t destroy them."
Psalms,78,86,"Yes, many times he turned his anger away,"
Psalms,78,87,and didn’t stir up all his wrath.
Psalms,78,88,"He remembered that they were but flesh,"
Psalms,78,89,"a wind that passes away, and doesn’t come again."
Psalms,78,90,"How often they rebelled against him in the wilderness,"
Psalms,78,91,and grieved him in the desert!
Psalms,78,92,"They turned again and tempted God,"
Psalms,78,93,and provoked the Holy One of Israel.
Psalms,78,94,"They didn’t remember his hand,"
Psalms,78,95,nor the day when he redeemed them from the adversary;
Psalms,78,96,"how he set his signs in Egypt,"
Psalms,78,97,"his wonders in the field of Zoan,"
Psalms,78,98,"he turned their rivers into blood,"
Psalms,78,99,"and their streams, so that they could not drink."
Psalms,78,100,"He sent among them swarms of flies, which devoured them;"
Psalms,78,101,"and frogs, which destroyed them."
Psalms,78,102,"He gave also their increase to the caterpillar,"
Psalms,78,103,and their labor to the locust.
Psalms,78,104,"He destroyed their vines with hail,"
Psalms,78,105,their sycamore fig trees with frost.
